transaction_date,payment_method,cashier_name,transaction_amount,transaction_discount,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_province,customer_loyalty_tier,customer_since,store_name,store_city,store_province,store_region,store_manager,product_name,category,sub_category,sku,unit_price,cost_price,supplier,qty,line_amount,stock_on_hand,reorder_threshold
2024-06-09,Credit Card,Ivan du Plessis,-250.04,500.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Head & Shoulders 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-005,89.99,55.0,P&G SA,1,89.99,21,8
2024-03-18,Store Credit,Hannah Botha,1051.99,200.0,Bongani,Mthembu,bongani.mthembu@gmail.com,0841234591,Pietermaritzburg,KwaZulu-Natal,Silver,2021-04-03,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Kids School Shoes,Clothing,Footwear,SKU-CLO-003,449.0,290.0,Bata,2,898.0,15,6
2024-03-18,Store Credit,Hannah Botha,1051.99,200.0,Bongani,Mthembu,bongani.mthembu@gmail.com,0841234591,Pietermaritzburg,KwaZulu-Natal,Silver,2021-04-03,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,1,54.99,26,10
2024-03-18,Store Credit,Hannah Botha,1051.99,200.0,Bongani,Mthembu,bongani.mthembu@gmail.com,0841234591,Pietermaritzburg,KwaZulu-Natal,Silver,2021-04-03,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Men's Polo Shirt,Clothing,Tops,SKU-CLO-001,299.0,180.0,Identity,1,299.0,20,8
2024-03-02,Store Credit,Mike Dlamini,1206.0,30.0,Xolani,Khumalo,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Bamboo Chopping Board Set,Home & Kitchen,Preparation,SKU-HOM-005,189.0,110.0,EcoHome,1,189.0,22,8
2024-03-02,Store Credit,Mike Dlamini,1206.0,30.0,Xolani,Khumalo,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Ladies Sports Leggings,Clothing,Bottoms,SKU-CLO-007,349.0,200.0,Sportscene,3,1047.0,16,6
2024-02-18,CREDIT CARD,Sam Nkosi,49.0,150.0,,,,,,,,,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Ceramic Coffee Mug Set x4,Home & Kitchen,Crockery,SKU-HOM-002,199.0,120.0,Home Living,1,199.0,17,6
2024-05-05,Credit Card,Eve Fourie,1897.96,50.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Full Cream Milk 2L,Groceries,Dairy,SKU-GRO-002,29.99,19.0,Clover SA,2,59.98,35,15
2024-05-05,Credit Card,Eve Fourie,1897.96,50.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,2,1798.0,11,5
2024-05-05,Credit Card,Eve Fourie,1897.96,50.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,2,89.98,28,12
2024-04-09,Cash,Alice Dube,783.0,300.0,Melissa,Swanepoel,,0751234587,George,Western Cape,Bronze,2022-10-31,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Men's Polo Shirt,Clothing,Tops,SKU-CLO-001,299.0,180.0,Identity,1,299.0,20,8
2024-04-09,Cash,Alice Dube,783.0,300.0,Melissa,Swanepoel,,0751234587,George,Western Cape,Bronze,2022-10-31,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,3,387.0,30,10
2024-04-09,Cash,Alice Dube,783.0,300.0,Melissa,Swanepoel,,0751234587,George,Western Cape,Bronze,2022-10-31,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,2,298.0,22,8
2024-04-09,Cash,Alice Dube,783.0,300.0,Melissa,Swanepoel,,0751234587,George,Western Cape,Bronze,2022-10-31,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,HDMI Cable 1.8m,Electronics,Accessories,SKU-ELE-007,99.0,55.0,Generic,1,99.0,25,8
22 Apr 2024,Cash,David Nkosi,1147.0,50.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Kids School Shoes,Clothing,Footwear,SKU-CLO-003,449.0,290.0,Bata,2,898.0,15,6
22 Apr 2024,Cash,David Nkosi,1147.0,50.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Men's Polo Shirt,Clothing,Tops,SKU-CLO-001,299.0,180.0,Identity,1,299.0,20,8
2024-05-24,Debit Card,David Nkosi,627.0,30.0,THABO,NKOSI,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Glass Food Storage Set x4,Home & Kitchen,Storage,SKU-HOM-007,299.0,175.0,Glasslock,1,299.0,14,5
2024-05-24,Debit Card,David Nkosi,627.0,30.0,THABO,NKOSI,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Stainless Steel Water Bottle,Home & Kitchen,Drinkware,SKU-HOM-008,179.0,100.0,Hydro Flask,2,358.0,20,8
2024-06-11,Credit Card,George Petersen,258.98,30.0,Lungisa,Tshabalala,lungisa.t@gmail.com,0621234597,Khayelitsha,Western Cape,Silver,2021-05-11,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,1,89.99,25,10
2024-06-11,Credit Card,George Petersen,258.98,30.0,Lungisa,Tshabalala,lungisa.t@gmail.com,0621234597,Khayelitsha,Western Cape,Silver,2021-05-11,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Nivea Moisturising Cream 200ml,Beauty & Personal Care,Skin Care,SKU-BPC-004,99.99,62.0,Beiersdorf SA,1,99.99,19,8
2024-06-11,Credit Card,George Petersen,258.98,30.0,Lungisa,Tshabalala,lungisa.t@gmail.com,0621234597,Khayelitsha,Western Cape,Silver,2021-05-11,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,HDMI Cable 1.8m,Electronics,Accessories,SKU-ELE-007,99.0,55.0,Generic,1,99.0,25,8
2024-04-27,Store Credit,Nandi Hadebe,89.97,75.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,3,164.97,26,10
2024-05-20,Credit Card,Sam Nkosi,927.0,150.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Non-stick Frying Pan 28cm,Home & Kitchen,Cookware,SKU-HOM-001,349.0,220.0,Circulon,1,349.0,13,5
2024-05-20,Credit Card,Sam Nkosi,927.0,150.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,5-Piece Kitchen Knife Set,Home & Kitchen,Cutlery,SKU-HOM-003,549.0,360.0,KitchenCraft,1,549.0,8,4
2024-05-20,Credit Card,Sam Nkosi,927.0,150.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Stainless Steel Water Bottle,Home & Kitchen,Drinkware,SKU-HOM-008,179.0,100.0,Hydro Flask,1,179.0,20,8
2024-06-23,Debit Card,Lebo Khoza,344.99,20.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Non-stick Frying Pan 28cm,Home & Kitchen,Cookware,SKU-HOM-001,349.0,220.0,Circulon,1,349.0,13,5
2024-06-23,Debit Card,Lebo Khoza,344.99,20.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,1,15.99,42,20
2024-03-21,Cash,Wendy Jacobs,149.98,20.0,Johan,van der Merwe,johanvdm@yahoo.com,0611234569,Pretoria East,Gauteng,Bronze,2022-01-15,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,1,79.99,28,10
2024-03-21,Cash,Wendy Jacobs,149.98,20.0,Johan,van der Merwe,johanvdm@yahoo.com,0611234569,Pretoria East,Gauteng,Bronze,2022-01-15,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Head & Shoulders 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-005,89.99,55.0,P&G SA,1,89.99,21,8
2024-06-07,Credit Card,Jane Williams,179.98,50.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,HDMI Cable 1.8m,Electronics,Accessories,SKU-ELE-007,99.0,55.0,Generic,2,198.0,25,8
2024-06-07,Credit Card,Jane Williams,179.98,50.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,2,31.98,42,20
2024-05-26,Store Credit,Alice Dube,-55.01,100.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,1,44.99,28,12
2024-02-20,Credit Card,Wendy Jacobs,2893.0,0.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Logitech M185 Wireless Mouse,Electronics,Accessories,SKU-ELE-005,299.0,195.0,Logitech,1,299.0,16,5
2024-02-20,Credit Card,Wendy Jacobs,2893.0,0.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Smart LED Desk Lamp,Electronics,Accessories,SKU-ELE-009,349.0,210.0,Philips SA,2,698.0,10,4
2024-02-20,Credit Card,Wendy Jacobs,2893.0,0.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,2,1598.0,7,3
2024-02-20,Credit Card,Wendy Jacobs,2893.0,0.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,2,298.0,22,8
2024-06-17,Credit Card,Faith Adams,109.98,0.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,2,109.98,26,10
2024-04-18,Cash,Hannah Botha,49.98,50.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,2,99.98,33,12
2024-02-02,Cash,Palesa Sithole,89.99,0.0,Siphamandla,Dlamini,siphamandla.d@gmail.com,0741234606,Kwa-Mashu,KwaZulu-Natal,Silver,2021-10-30,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,1,89.99,25,10
2024-04-27,Debit Card,Mike Dlamini,2954.94,0.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,3,2697.0,11,5
2024-04-27,Debit Card,Mike Dlamini,2954.94,0.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,3,209.97,18,8
2024-04-27,Debit Card,Mike Dlamini,2954.94,0.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,3,47.97,42,20
2024/06/30,Debit Card,Yolanda Fredericks,1045.93,0.0,Riaan,Swart,riaan.swart@mweb.co.za,0611234590,Klerksdorp,North West,Bronze,2023-07-25,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Sunflower Oil 2L,Groceries,Oils & Fats,SKU-GRO-004,55.99,38.0,Sunfoil,3,167.97,19,8
2024/06/30,Debit Card,Yolanda Fredericks,1045.93,0.0,Riaan,Swart,riaan.swart@mweb.co.za,0611234590,Klerksdorp,North West,Bronze,2023-07-25,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,4,179.96,28,12
2024/06/30,Debit Card,Yolanda Fredericks,1045.93,0.0,Riaan,Swart,riaan.swart@mweb.co.za,0611234590,Klerksdorp,North West,Bronze,2023-07-25,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Adjustable Laptop Stand,Electronics,Accessories,SKU-ELE-003,349.0,220.0,TechGear,2,698.0,14,5
2024-02-25,Debit Card,Hannah Botha,149.0,50.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Ceramic Coffee Mug Set x4,Home & Kitchen,Crockery,SKU-HOM-002,199.0,120.0,Home Living,1,199.0,17,6
2024-06-21,Debit Card,Eve Fourie,179.0,0.0,Gerhard,Venter,gerhard.venter@gmail.com,0611234602,Potchefstroom,North West,Bronze,2022-11-25,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Stainless Steel Water Bottle,Home & Kitchen,Drinkware,SKU-HOM-008,179.0,100.0,Hydro Flask,1,179.0,20,8
2024-05-30,Credit Card,Carol Mokoena,813.99,75.0,Yolanda,Pretorius,yolanda.pretorius@outlook.com,0751234609,Centurion,Gauteng,Bronze,2023-03-22,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Garnier Face Wash 150ml,Beauty & Personal Care,Skin Care,SKU-BPC-007,89.99,55.0,L'Oréal SA,1,89.99,22,8
2024-05-30,Credit Card,Carol Mokoena,813.99,75.0,Yolanda,Pretorius,yolanda.pretorius@outlook.com,0751234609,Centurion,Gauteng,Bronze,2023-03-22,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,1,799.0,7,3
2024-04-21,Cash,Quinton Cronje,14.99,20.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,1,34.99,30,12
2024-05-07,Credit Card,George Petersen,98.0,100.0,Johan,van der Merwe,johanvdm@yahoo.com,0611234569,Pretoria East,Gauteng,Bronze,2022-01-15,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,HDMI Cable 1.8m,Electronics,Accessories,SKU-ELE-007,99.0,55.0,Generic,2,198.0,25,8
2024-03-27,Credit Card,Oscar Mthembu,311.93,0.0,Samantha,Jacobs,samantha.jacobs@outlook.com,0831234582,East London,Eastern Cape,Silver,2021-11-29,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,2,31.98,42,20
2024-03-27,Credit Card,Oscar Mthembu,311.93,0.0,Samantha,Jacobs,samantha.jacobs@outlook.com,0831234582,East London,Eastern Cape,Silver,2021-11-29,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Sunflower Oil 2L,Groceries,Oils & Fats,SKU-GRO-004,55.99,38.0,Sunfoil,5,279.95,19,8
2024-06-11,Debit Card,Xavier Botha,1981.98,75.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,2,159.98,28,10
2024-06-11,Debit Card,Xavier Botha,1981.98,75.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,2,998.0,12,4
2024-06-11,Debit Card,Xavier Botha,1981.98,75.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,1,899.0,11,5
2024-03-09,Debit Card,David Nkosi,129.98,50.0,Pieter,Cronje,pieter.cronje@gmail.com,0741234583,Centurion,Gauteng,Bronze,2022-06-11,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,2,179.98,22,8
2024-03-22,Debit Card,Hannah Botha,1778.0,20.0,Irene,du Plessis,irene.duplessis@gmail.com,0661234594,Bloemfontein,Free State,Silver,2021-02-07,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,2,1798.0,9,4
2024-01-03,Cash,Brian Sithole,128.0,200.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,1,199.0,24,8
2024-01-03,Cash,Brian Sithole,128.0,200.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024-03-23,Cash,Uma Naidoo,297.0,500.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,1,199.0,24,8
2024-03-23,Cash,Uma Naidoo,297.0,500.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Men's Polo Shirt,Clothing,Tops,SKU-CLO-001,299.0,180.0,Identity,2,598.0,20,8
2024-01-17,Cash,Victor Swart,1.98,30.0,Pieter,Cronje,pieter.cronje@gmail.com,0741234583,Centurion,Gauteng,Bronze,2022-06-11,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,2,31.98,42,20
2024-02-09,Debit Card,Khosi Zulu,899.0,0.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,1,899.0,9,4
2024-02-29,Credit Card,Victor Swart,498.0,150.0,,,,,,,,,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Glass Food Storage Set x4,Home & Kitchen,Storage,SKU-HOM-007,299.0,175.0,Glasslock,1,299.0,14,5
2024-02-29,Credit Card,Victor Swart,498.0,150.0,,,,,,,,,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Non-stick Frying Pan 28cm,Home & Kitchen,Cookware,SKU-HOM-001,349.0,220.0,Circulon,1,349.0,13,5
2024-05-28,EFT,Thandi Joubert,147.97,20.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Sunflower Oil 2L,Groceries,Oils & Fats,SKU-GRO-004,55.99,38.0,Sunfoil,3,167.97,19,8
07/03/2024,Credit Card,Hannah Botha,1648.0,150.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,2,1798.0,9,4
2024-04-02,Credit Card,George Petersen,399.0,50.0,Thabo,Nkosi,,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Electric Kettle 1.7L,Home & Kitchen,Appliances,SKU-HOM-006,449.0,290.0,Russell Hobbs,1,449.0,10,4
2024-05-05,Credit Card,Jane Williams,1.98,30.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,2,31.98,42,20
2024-02-10,Cash,Carol Mokoena,-155.01,200.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,1,44.99,28,12
2024-02-22,EFT,Alice Dube,139.98,10.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,2,149.98,18,7
2024-05-02,Cash,Brian Sithole,6295.0,150.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Samsung Galaxy A14 64GB,Electronics,Smartphones,SKU-ELE-001,3499.0,2800.0,Samsung SA,1,3499.0,6,3
2024-05-02,Cash,Brian Sithole,6295.0,150.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,3,2697.0,11,5
2024-05-02,Cash,Brian Sithole,6295.0,150.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Men's Running Shorts,Clothing,Bottoms,SKU-CLO-008,249.0,145.0,Sportscene,1,249.0,18,7
2024-06-25,Store Credit,Faith Adams,-1.0,200.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,1,199.0,24,8
2024-06-17,Credit Card,Yolanda Fredericks,79.0,100.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Stainless Steel Water Bottle,Home & Kitchen,Drinkware,SKU-HOM-008,179.0,100.0,Hydro Flask,1,179.0,20,8
23-01-2024,Credit Card,Lebo Khoza,3839.0,300.0,Deborah,Williams,deborah.williams@outlook.com,0771234592,Mitchells Plain,Western Cape,Bronze,2022-12-18,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,2,1598.0,7,3
23-01-2024,Credit Card,Lebo Khoza,3839.0,300.0,Deborah,Williams,deborah.williams@outlook.com,0771234592,Mitchells Plain,Western Cape,Bronze,2022-12-18,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Adjustable Laptop Stand,Electronics,Accessories,SKU-ELE-003,349.0,220.0,TechGear,5,1745.0,14,5
